Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
10160023313,"4 Nov 2023, 14:15:26",Afternoon Run,Run,,1938,7.59,169,54,FALSE,,Mizuno WAVE INSPIRE 16,activities/10882316320.fit.gz,,,1938,1938,7594.8,5.274,3.919,91.4,163,44.3,66.8,10.3,0,,,92,87,,155,,,502,,,54,,,,,,,,,,,,,0,,1,7729.5,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,3.919,4560.3,,,,5628,,,,,,,,,,,,,
10160977607,"4 Nov 2023, 15:07:34",Afternoon Run,Run,,2138,2.57,129,3,FALSE,,Mizuno WAVE INSPIRE 16,activities/10883318644.fit.gz,,,2138,1617,2575.6,2.885,1.593,35.4,66,45.3,66.8,10.8,0.2,,,111,60,,95,,,224,,,3,,,,,,,,,,,,,0,,1,2648.7,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,1.205,1577.9,,,,3278,,,,,,,,,,,,,
10175209671,"6 Nov 2023, 07:59:11",Morning Run,Run,,93084,15.83,167,72,FALSE,,Mizuno WAVE INSPIRE 16,activities/10898276989.fit.gz,,,93084,4670,15837,6.714,3.391,155.2,779,3.4,45.8,21.4,0,,,87,82,,143,,,1110,,,72,,,,,,,,,,,,,0,,1,16022.4,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,0.17,0,,,,12374,,,,,,,,,,,,,
10181975325,"8 Nov 2023, 08:54:08",Morning Run,Run,,10046,9.52,154,18,FALSE,,Mizuno WAVE INSPIRE 16,activities/10905277136.fit.gz,,,10046,2722,9524.7,5.952,3.499,77.9,397,11.4,45.8,4.3,0,,,118,83,,131,,,629,,,18,,,,,,,,,,,0,,0,,1,9568.4,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,0.948,0,,,,7352,,,,,,,,,,,,,
10188625080,"9 Nov 2023, 13:03:29",Afternoon Run,Run,,2549,7.35,154,29,FALSE,,Mizuno WAVE INSPIRE 16,activities/10912146946.fit.gz,,,2549,2302,7357.3,5.268,3.196,31.7,320,17.2,32.7,19.3,0,,,95,79,,137,,,522,,,29,,,,,,,,,,,,,0,,1,7422.2,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,2.886,0,,,,6128,,,,,,,,,,,,,
10203790703,"11 Nov 2023, 09:48:33",Morning Run,Run,,37529,10.97,161,35,FALSE,,Mizuno WAVE INSPIRE 16,activities/10927891610.fit.gz,,,37529,3502,10977.6,10.89,3.135,49.8,564,14,60.7,5.5,-0.1,,,122,80,,135,,,735,,,35,,,,,,,,,,,,,0,,1,11042.9,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,0.293,0,,,,8748,,,,,,,,,,,,,
10206820928,"12 Nov 2023, 13:12:45",East London bimble,Run,,5575,12.74,186,85,FALSE,,Mizuno WAVE INSPIRE 16,activities/10931024881.fit.gz,,,5575,4446,12748.1,6.278,2.867,40.1,872,9.9,43.5,27.5,0,,,90,79,,148,,,955,,,85,,,,,,,,,,,0,,0,,1,12828.8,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,2.287,0,,,,10906,,,,,,,,,,,,,
10215878336,"13 Nov 2023, 07:59:47",Morning Run,Run,,95838,16.1,153,33,FALSE,,Mizuno WAVE INSPIRE 16,activities/10940444792.fit.gz,,,95838,4815,16103.9,7.578,3.345,156.1,838,7.1,45.8,40.6,0,,,88,83,,133,,,1074,,,33,,,,,,,,,,,,,0,,1,16194.6,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,0.168,0,,,,12696,,,,,,,,,,,,,
10251782010,"20 Nov 2023, 14:43:17",Afternoon Ride,Virtual Ride,,3042,20.07,,,FALSE,,Black Beauty,activities/10977784964.fit.gz,,8.6,3042,3042,20075.6,15.636,6.599,155,154,0,20.6,11.3,0,,,,0,,0,,113,344,,32,,,,,,,,,,126,3043,,,0,,1,,,,,,,,,,,,,,,,3276569,,,,,,,,,,,0,6.599,0,,,,,,,,,,,,,,,,,
10257449373,"21 Nov 2023, 13:00:15",Afternoon Run,Run,,2400,7,,,FALSE,,Mizuno WAVE INSPIRE 16,,,,2400,2400,7000,,2.917,,,,,,0,,,,,,,,,601,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,2.917,0,,,,,,,,,,,,,,,,,
10269167705,"23 Nov 2023, 15:32:37",Afternoon Run,Run,,2601,5,152,11,FALSE,,Mizuno WAVE INSPIRE 16,activities/10995828311.fit.gz,,,2601,1423,5008.9,6.098,3.52,14.7,215,29.9,43.4,3.1,0,,,86,83,,134,,,334,,,11,,,,,,,,,,,,,0,,1,5020.9,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,1.926,0,,,,3868,,,,,,,,,,,,,
10278978134,"25 Nov 2023, 12:24:30",Lunch Run,Run,,4539,7.04,164,24,FALSE,,Mizuno WAVE INSPIRE 16,activities/11006047830.fit.gz,,,4539,2398,7046.7,11.869,2.939,22.2,351,28.7,43.5,12.4,0,,,120,83,,139,,,480,,,24,,,,,,,,,,,,,0,,1,7073.6,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,1.552,0,,,,5174,,,,,,,,,,,,,
10283521912,"26 Nov 2023, 07:49:32",One week to Valencia,Run,,7926,13.06,158,61,FALSE,,Mizuno WAVE INSPIRE 16,activities/11010776003.fit.gz,,,7926,4791,13068,4.546,2.728,78.7,396,27.6,66.1,15.8,0,,,96,81,,142,,,970,,,61,,,,,,,,,,,0,,0,,1,13223.1,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,1.649,833.1,,,,11608,,,,,,,,,,,,,media/48a9da96-8f12-4504-8aa2-09a3416fba57.jpg
10294102781,"27 Nov 2023, 07:59:08",Morning Run,Run,,92955,13.7,162,70,FALSE,,Mizuno WAVE INSPIRE 16,activities/11021765952.fit.gz,,,92955,3937,13704.1,8.878,3.481,118.9,582,11.4,45.8,29.2,0,,,89,82,,146,,,944,,,70,,,,,,,,,,,,,0,,1,13725,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,0.147,0,,,,10522,,,,,,,,,,,,,
10301523804,"29 Nov 2023, 08:55:11",Morning Run,Run,,7489,6.39,151,13,FALSE,,Mizuno WAVE INSPIRE 16,activities/11029445686.fit.gz,,,7489,3431,6392.4,5.428,1.863,56.4,233,7.8,45.8,22.4,0,,,86,81,,131,,,496,,,13,,,,,,,,,,,,,0,,1,6419.6,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,0.854,0,,,,4998,,,,,,,,,,,,,
10302706592,"29 Nov 2023, 19:12:36",Evening Run,Run,,1210,1.02,143,1,FALSE,,Mizuno WAVE INSPIRE 16,activities/11030659473.fit.gz,,,1210,430,1022.4,4.001,2.378,10.7,33,31.3,45,3.3,1.3,,,83,76,,124,,,77,,,1,,,,,,,,,,,,,0,,1,1029.4,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,0.845,0,,,,942,,,,,,,,,,,,,
10304966120,"29 Nov 2023, 20:14:38",Evening Run,Run,,1817,5.57,160,36,FALSE,,Mizuno WAVE INSPIRE 16,activities/11032999478.fit.gz,,,1817,1786,5576.5,4.767,3.122,41.2,375,46.5,62.2,7.1,0.1,,,87,82,,147,,,660,,,36,,,,,,,,,,,,,0,,1,5631.5,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,3.069,0,,,,6788,,,,,,,,,,,,,
10305157925,"29 Nov 2023, 21:20:12",Evening Run,Run,,549,1.04,153,4,FALSE,,Mizuno WAVE INSPIRE 16,activities/11032999478.fit.gz,,,549,371,1043.6,4.13,2.813,0,3.4,29.7,34.1,1.7,-0.3,,,85,76,,133,,,89,,,4,,,,,,,,,,,,,0,,1,1040.2,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,1.901,0,,,,,,,,,,,,,,,,,
10321305776,"3 Dec 2023, 07:35:02",Valencia marathon,Run,"1 minute pb, I'll take that ",11591,42.8,163,250,FALSE,,Mizuno WAVE INSPIRE 16,activities/11049938826.fit.gz,,,11591,11591,42803.4,5.957,3.693,56.8,1327,5.6,30.6,5.9,0,,,120,86,,149,,,2788,,,250,,,,,,,,,,,0,,0,,1,42837,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,3.693,1655.3,,,,33166,,,,,,,,,,,,,media/c19c14d7-6680-473a-b3a7-ade94d0c319f.jpg|media/68b05f16-a3f5-4b61-bd36-2abed73baf5a.jpg|media/1b06ca75-1032-4407-a961-5410cfff45f7.jpg
10342539244,"6 Dec 2023, 09:00:25",Morning Run,Run,,98431,16.81,158,34,FALSE,,Mizuno WAVE INSPIRE 16,activities/11072028611.fit.gz,,,98431,5226,16818.3,5.703,3.218,105.8,545,11.5,45.8,49.4,0,,,123,81,,130,,,1113,,,34,,,,,,,,,,,,,0,,1,17146.7,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,0.171,0,,,,13126,,,,,,,,,,,,,
10352078609,"9 Dec 2023, 08:55:40",Morning Run,Run,,2154,6.22,161,36,FALSE,,Mizuno WAVE INSPIRE 16,activities/11081941366.fit.gz,,,2154,1835,6227.5,6.223,3.394,51,267,29.7,42.8,2.9,0,,,93,85,,149,,,429,,,36,,,,,,,,,,,,,0,,1,6268.5,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,2.891,60.5,,,,4850,,,,,,,,,,,,,
10368777494,"11 Dec 2023, 07:33:52",Morning Run,Run,,96784,14.97,155,48,FALSE,,Mizuno WAVE INSPIRE 16,activities/11099447791.fit.gz,,,96784,4780,14973.4,8.032,3.133,120.9,835,11.7,45.6,47.8,-0.1,,,88,82,,138,,,1040,,,48,,,,,,,,,,,,,0,,1,14946.9,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,0.155,0,,,,12460,,,,,,,,,,,,,
10377709662,"13 Dec 2023, 08:27:03",Morning Run,Run,,11044,6.77,153,10,FALSE,,Mizuno WAVE INSPIRE 16,activities/11108718057.fit.gz,,,11044,2004,6777.6,5.433,3.382,52.1,506,8.7,45.6,7.6,-0.2,,,122,82,,127,,,1192,,,10,,,,,,,,,,,,,0,,1,6785.8,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,0.614,0,,,,7214,,,,,,,,,,,,,
10393907264,"17 Dec 2023, 07:15:56",Morning Run,Run,,12511,23.27,184,253,FALSE,,Mizuno WAVE INSPIRE 16,activities/11125683980.fit.gz,,,12511,7453,23275.3,5.745,3.123,122.7,803,14.9,57.8,25.2,0,,,86,82,,160,,,1746,,,253,,,,,,,,,,,,,0,,1,23395.5,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,1.86,797.3,,,,20368,,,,,,,,,,,,,
10400775261,"18 Dec 2023, 08:02:42",Morning Run,Run,,9264,7.01,160,25,FALSE,,Mizuno WAVE INSPIRE 16,activities/11132908264.fit.gz,,,9264,2157,7013.3,9.95,3.251,55.3,577,8.6,45.6,18.7,-0.2,,,119,84,,139,,,466,,,25,,,,,,,,,,,,,0,,1,7030.6,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,0.757,0,,,,5532,,,,,,,,,,,,,
10409187286,"20 Dec 2023, 09:02:03",Morning Run,Run,,8899,6.93,168,43,FALSE,,Mizuno WAVE INSPIRE 16,activities/11141604988.fit.gz,,,8899,2107,6932.9,9.554,3.29,51.9,420,11.7,45.6,46.2,-0.2,,,87,82,,148,,,499,,,43,,,,,,,,,,,,,0,,1,6981.5,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,0.779,0,,,,5700,,,,,,,,,,,,,
10411658277,"20 Dec 2023, 18:40:05",Deer then beer 🍻,Run,The QPH Christmas lights run. Merry Christmas everyone 🎁🎄🎉,6675,12.18,169,94,FALSE,,Mizuno WAVE INSPIRE 16,activities/11144152999.fit.gz,,,6675,6399,12183.6,5.075,1.904,45.5,988,15.4,28.7,18.8,0,,,85,79,,146,,,1216,,,94,,,,,,,,,,,0,,0,,1,12244.2,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,1.825,12.1,,,,14418,,,,,,,,,,,,,
10416692940,"21 Dec 2023, 09:31:32",Morning Run,Run,,7135,5.78,168,36,FALSE,,Mizuno WAVE INSPIRE 16,activities/11149373896.fit.gz,,,7135,1694,5785.9,4.862,3.416,45.4,193,11.7,45.6,11.5,0,,,87,82,,149,,,403,,,36,,,,,,,,,,,,,0,,1,5768.4,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,0.811,0,,,,4574,,,,,,,,,,,,,
10433798185,"22 Dec 2023, 10:24:01",A few days of running in one. Last few km in Saucony endorphin pro 3 shoes 👟💥,Run,,260126,11.77,188,77,FALSE,,Mizuno WAVE INSPIRE 16,activities/11166841827.fit.gz,,,260126,3322,11775.1,8.88,3.545,102.6,475,22,46.5,46.3,0,,,86,80,,151,,,785,,,77,,,,,,,,,,,0,,0,,1,12116,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,0.045,0,,,,8446,,,,,,,,,,,,,
10466753569,"31 Dec 2023, 07:18:10",Morning Run,Run,,12396,21.87,162,155,FALSE,,Mizuno WAVE INSPIRE 16,activities/11201084904.fit.gz,,,12396,7331,21871.5,5.824,2.983,151.5,1200,13.9,73.1,9.3,0,,,107,82,,148,,,1540,,,155,,,,,,,,,,,,,0,,1,22011.6,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,1.764,1011.4,,,,19478,,,,,,,,,,,,,
10473560807,"1 Jan 2024, 11:00:12",Lunch Run,Run,,3717,10.02,168,68,FALSE,,Saucony Endorphin Pro 3 Endorphins ,activities/11208180975.fit.gz,,,3717,2352,10026.2,6.183,4.263,33.9,192,15.7,28.2,4.3,0,,,92,88,,156,,,641,,,68,,,,,,,,,,,0,,0,,1,10057.9,,,,,,,,,,,,,,,,16426556,,,,,,,,,,0,2.697,621.5,,,,6840,,,,,,,,,,,,,
10488519287,"3 Jan 2024, 20:25:54",Evening Run,Run,,2233,5.69,184,30,FALSE,,Mizuno WAVE INSPIRE 16,activities/11223645075.fit.gz,,,2233,1619,5692.9,9.33,3.516,31.5,982,24.3,34.5,15.3,0,,,85,78,,145,,,376,,,30,,,,,,,,,,,,,0,,1,5818.2,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,2.549,0,,,,4142,,,,,,,,,,,,,
10494642743,"4 Jan 2024, 18:47:54",Evening Run,Run,,4915,9.36,156,26,FALSE,,Mizuno WAVE INSPIRE 16,activities/11230029135.fit.gz,,,4915,2810,9364.7,5.629,3.333,11.5,272,53,62.1,30.3,0,,,115,83,,135,,,745,,,26,,,,,,,,,,,,,0,,1,9395,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,1.905,0,,,,8690,,,,,,,,,,,,,
10497610791,"5 Jan 2024, 09:40:00",Morning Run,Run,,2400,6,,,FALSE,,Mizuno WAVE INSPIRE 16,,,,2400,2400,6000,,2.5,,,,,,0,,,,,,,,,515,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,2.5,0,,,,,,,,,,,,,,,,,
10505584204,"6 Jan 2024, 13:47:04",Afternoon Run,Run,,3184,11.69,173,85,FALSE,,Mizuno WAVE INSPIRE 16,activities/11241672925.fit.gz,,,3184,3184,11691,5.554,3.672,98.3,174,29.2,45.1,8,0,,,92,86,,153,,,819,,,85,,,,,,,,,,,,,0,,1,11821.3,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,3.672,3202,,,,9090,,,,,,,,,,,,,
10511631698,"7 Jan 2024, 12:24:37",Lunch Run,Run,,2093,5.79,178,34,FALSE,,Mizuno WAVE INSPIRE 16,activities/11248111397.fit.gz,,,2093,1924,5793,5.852,3.011,34.4,230,30.7,37.9,2.5,0.1,,,84,77,,144,,,407,,,34,,,,,,,,,,,,,0,,1,5827.7,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,2.768,0,,,,4826,,,,,,,,,,,,,
10516993616,"8 Jan 2024, 07:54:23",Morning Run,Run,,9875,7.37,155,21,FALSE,,Mizuno WAVE INSPIRE 16,activities/11253688883.fit.gz,,,9875,2362,7373.2,6.024,3.122,57.9,549,9.1,45.6,13.6,-0.2,,,118,81,,133,,,499,,,21,,,,,,,,,,,,,0,,1,7389,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,0.747,0,,,,6040,,,,,,,,,,,,,
10526734691,"9 Jan 2024, 19:11:11",At FORA gym,Weight Training,,2222,0,109,3,FALSE,,,activities/11263722779.fit.gz,,,2222,2222,0,0,0,0,0,0,0,0,0,,,,,,80,,,140,,,3,,,,,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
10538289501,"11 Jan 2024, 16:13:47",Afternoon Weight Training,Weight Training,,2331,0,156,10,FALSE,,,activities/11275972657.fit.gz,,,2331,2331,0,0,0,0,0,0,0,0,0,,,,,,113,,,335,,,10,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
10550955985,"13 Jan 2024, 14:00:45",Afternoon Run,Run,,2563,10.02,161,60,FALSE,,Mizuno WAVE INSPIRE 16,activities/11289283841.fit.gz,,,2563,2563,10026.7,5.933,3.912,153.3,319,56.1,86.8,14.6,0,,,93,86,,151,,,647,,,60,,,,,,,,,,,,,0,,1,10315.8,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,3.912,8162.3,,,,7310,,,,,,,,,,,,,
10555567663,"14 Jan 2024, 07:16:40",Morning Run,Run,,13018,29.33,184,355,FALSE,,Mizuno WAVE INSPIRE 16,activities/11294078724.fit.gz,,,13018,9287,29333.5,5.244,3.159,134.6,896,26.3,61.8,48.8,0,,,92,83,,163,,,2204,,,355,,,,,,,,,,,,,0,,1,29564.9,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,2.253,809.2,,,,25260,,,,,,,,,,,,,
10569582037,"15 Jan 2024, 07:57:08",Morning Run,Run,,2996,4.69,159,19,FALSE,,Mizuno WAVE INSPIRE 16,activities/11308684724.fit.gz,,,2996,1429,4694.1,5.416,3.285,41.6,218,11.7,43.3,3,0.2,,,87,84,,140,,,328,,,19,,,,,,,,,,,,,0,,1,4684.6,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,1.567,0,,,,3746,,,,,,,,,,,,,
10577353708,"17 Jan 2024, 17:11:28",Afternoon Run,Run,,1479,5.92,179,43,FALSE,,Mizuno WAVE INSPIRE 16,activities/11316700800.fit.gz,,,1479,1479,5920,4.266,4.003,0,0,0,0,0,0,,,89,87,,156,,,375,,,43,,,,,,,,,,,,,0,,1,5915.5,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,4.003,0,,,,4256,,,,,,,,,,,,,
10581186243,"18 Jan 2024, 10:02:02",Morning Run,Run,,1750,6.05,175,50,FALSE,,Mizuno WAVE INSPIRE 16,activities/11320714402.fit.gz,,,1750,1698,6056.3,6.527,3.567,33.2,267,28.7,46,4.2,0,,,125,83,,157,,,433,,,50,,,,,,,,,,,,,0,,1,6081,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,3.461,260.1,,,,4710,,,,,,,,,,,,,
10583012844,"18 Jan 2024, 15:51:52",Afternoon Run,Run,,2101,6.69,151,13,FALSE,,Mizuno WAVE INSPIRE 16,activities/11322599839.fit.gz,,,2101,2034,6697.2,6.876,3.293,36.4,665,23.8,43.3,9.3,0,,,87,82,,135,,,461,,,13,,,,,,,,,,,,,0,,1,6745.6,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,3.188,0,,,,5282,,,,,,,,,,,,,
10588135758,"19 Jan 2024, 12:36:34",Lunch Run,Run,,2100,7.32,155,25,FALSE,,Mizuno WAVE INSPIRE 16,activities/11327871132.fit.gz,,,2100,2040,7325.6,6.126,3.591,8.8,365,14.8,20.4,8.3,0,,,87,83,,140,,,490,,,25,,,,,,,,,,,,,0,,1,7336.1,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,3.488,0,,,,5710,,,,,,,,,,,,,
10598913580,"21 Jan 2024, 07:44:16",Morning Run,Run,,2838,6.08,165,35,FALSE,,Mizuno WAVE INSPIRE 16,activities/11338968578.fit.gz,,,2838,2021,6081.2,6.438,3.009,50.3,308,26.3,58.7,33.2,0.3,,,86,81,,147,,,436,,,35,,,,,,,,,,,,,0,,1,6210.2,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,2.143,0,,,,4596,,,,,,,,,,,,,
10600189484,"21 Jan 2024, 10:01:15",Fred Hughes PB 🎉🥳,Run,,3790,16.16,191,206,FALSE,,Saucony Endorphin Pro 3 Endorphins ,activities/11340285819.fit.gz,,,3790,3790,16161.8,5.734,4.264,171.9,310,89.9,135.5,8.7,0,,,99,89,,173,,,1066,,,206,,,,,,,,,,,0,,0,,1,16398.4,,,,,,,,,,,,,,,,16426556,,,,,,,,,,0,4.264,22.1,,,,11202,,,,,,,,,,,,,
10608972931,"22 Jan 2024, 07:51:34",Morning Run,Run,,1243,4.08,158,21,FALSE,,Mizuno WAVE INSPIRE 16,activities/11349350889.fit.gz,,,1243,1186,4087.1,6.142,3.446,12.5,262,11.7,43.3,2.7,-0.5,,,86,84,,145,,,286,,,21,,,,,,,,,,,,,0,,1,4057.5,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,3.288,0,,,,3190,,,,,,,,,,,,,
10608973422,"22 Jan 2024, 18:15:13",Evening Weight Training,Weight Training,,1963,0,117,3,FALSE,,,activities/11349351501.fit.gz,,,1963,1963,0,0,0,0,0,0,0,0,0,,,,,,82,,,133,,,3,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
10612598573,"23 Jan 2024, 07:46:34",Morning Run,Run,,10095,6.07,154,17,FALSE,,Mizuno WAVE INSPIRE 16,activities/11353069860.fit.gz,,,10095,2424,6075.7,9.238,2.506,49.8,615,9,45.6,9.1,-0.2,,,88,84,,136,,,461,,,17,,,,,,,,,,,,,0,,1,6063.7,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,0.602,0,,,,5042,,,,,,,,,,,,,
10632971797,"26 Jan 2024, 12:16:03",Lunch Run,Run,,1991,7.28,164,42,FALSE,,Mizuno WAVE INSPIRE 16,activities/11373924218.fit.gz,,,1991,1982,7288.4,6.288,3.677,11.8,297,14.8,20.4,6.9,0,,,86,83,,148,,,485,,,42,,,,,,,,,,,,,0,,1,7304.5,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,3.661,513.4,,,,5486,,,,,,,,,,,,,
10645148444,"28 Jan 2024, 07:17:09",Morning Run,Run,,9351,27.4,173,210,FALSE,,Mizuno WAVE INSPIRE 16,activities/11386524222.fit.gz,,,9351,8263,27407.4,6.605,3.317,145,941,12.3,57.8,16.5,0.1,,,89,84,,153,,,1890,,,210,,,,,,,,,,,,,0,,1,27519.7,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,2.931,1493,,,,22762,,,,,,,,,,,,,
10656559227,"29 Jan 2024, 07:57:00",Morning Run,Run,,9618,7.12,168,35,FALSE,,Mizuno WAVE INSPIRE 16,activities/11398501683.fit.gz,,,9618,2130,7125,6.958,3.345,53.4,456,11.5,45.6,4.2,-0.2,,,87,83,,145,,,483,,,35,,,,,,,,,,,,,0,,1,7158.8,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,0.741,0,,,,5322,,,,,,,,,,,,,
10661529472,"30 Jan 2024, 13:09:43",Afternoon Weight Training,Weight Training,,2915,0,146,7,FALSE,,,activities/11403615049.fit.gz,,,2915,2915,0,0,0,0,0,0,0,0,0,,,,,,97,,,293,,,7,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
10669897709,"31 Jan 2024, 19:14:26",Evening Run,Run,,1394,5.22,165,29,FALSE,,Mizuno WAVE INSPIRE 16,activities/11412185893.fit.gz,,,1394,1391,5228.3,10.522,3.759,61.4,295,21.5,35.7,26.4,0,,,113,78,,149,,,331,,,29,,,,,,,,,,,,,0,,1,5523.3,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,3.751,0,,,,3598,,,,,,,,,,,,,
10677248411,"1 Feb 2024, 19:23:32",Evening Run,Run,,1312,3.61,143,5,FALSE,,Mizuno WAVE INSPIRE 16,activities/11419712453.fit.gz,,,1312,1286,3615.1,5.784,2.811,32.5,151,27.7,42.8,3.2,0.1,,,114,76,,123,,,248,,,5,,,,,,,,,,,,,0,,1,3643,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,2.755,0,,,,3300,,,,,,,,,,,,,
10679653343,"2 Feb 2024, 08:08:05",Morning Run,Run,,2074,6.44,175,48,FALSE,,Mizuno WAVE INSPIRE 16,activities/11422187685.fit.gz,,,2074,1907,6446,4.87,3.38,14.5,306,16,37.1,7.5,-0.2,,,85,82,,153,,,473,,,48,,,,,,,,,,,,,0,,1,6434.5,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,3.108,57.2,,,,5308,,,,,,,,,,,,,
10682076210,"2 Feb 2024, 16:49:30",Afternoon Run,Run,,1862,5.44,150,13,FALSE,,Mizuno WAVE INSPIRE 16,activities/11424677763.fit.gz,,,1862,1817,5442.8,6.577,2.995,21.1,212,17.9,37.2,5.6,0.2,,,86,79,,135,,,388,,,13,,,,,,,,,,,,,0,,1,5485.2,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,2.923,60.3,,,,4786,,,,,,,,,,,,,
10689134180,"3 Feb 2024, 13:51:31",Afternoon Run,Run,,1871,6.14,152,16,FALSE,,Mizuno WAVE INSPIRE 16,activities/11431956094.fit.gz,,,1871,1776,6141.3,6.305,3.458,27.8,370,18,43.3,17.7,0,,,87,81,,136,,,418,,,16,,,,,,,,,,,,,0,,1,6176.6,,,,,,,,,,,,,,,,10246997,,,,,,,,,,0,3.282,0,,,,4776,,,,,,,,,,,,,
10694189088,"4 Feb 2024, 10:00:14",Watford Half - 1 min PB,Run,,5060,21.22,165,133,FALSE,,Saucony Endorphin Pro 3 Endorphins ,activities/11437337678.fit.gz,,,5060,5060,21225.3,6.306,4.195,241.2,462,56.1,124.1,13.6,0,,,101,88,,153,,,1368,,,133,,,,,,,,,,,0,,0,,1,21690.6,,,,,,,,,,,,,,,,16426556,,,,,,,,,,0,4.195,0,,,,14860,,,,,,,,,,,,,
